transaction_id,merchant_id,product,fee_type,fee_amount_eur,created_at_clean,year_month,transaction_amount_eur,transaction_status,merchant_cohort
127651329,212,card_reader,default,1.0,2025-09-16 20:52:00,2025-09,65.6,successful,Established
127651330,206,card_reader,default,1.0,2025-09-16 20:56:00,2025-09,19.3,failed,Established
127651331,348,card_reader,reduced_fee_promo,0.8,2025-09-16 20:59:00,2025-09,48.9,successful,New (Promo Cohort)
127651332,202,card_reader,default,1.0,2025-09-16 21:07:00,2025-09,57.9,successful,Established
127651333,186,payment_links,default,1.0,2025-09-16 21:28:00,2025-09,29.1,successful,Established
127651334,220,card_reader,default,1.0,2025-09-16 21:35:00,2025-09,2.9,successful,Established
127651335,216,card_reader,default,1.0,2025-09-16 21:55:00,2025-09,57.3,successful,Established
127651336,129,card_reader,default,1.0,2025-09-16 22:01:00,2025-09,69.1,successful,Established
127651337,213,card_reader,default,1.0,2025-09-16 22:06:00,2025-09,48.5,successful,Established
127651338,208,card_reader,default,1.0,2025-09-16 22:07:00,2025-09,33.9,successful,Established
127651339,268,card_reader,reduced_fee_promo,0.8,2025-09-16 22:12:00,2025-09,24.6,failed,New (Promo Cohort)
127651340,117,card_reader,default,1.0,2025-09-16 22:20:00,2025-09,52.7,successful,Established
127651341,144,payment_links,default,1.0,2025-09-16 22:22:00,2025-09,38.9,successful,Established
127651342,120,online_store,default,1.0,2025-09-16 22:25:00,2025-09,49.8,successful,Established
127651343,216,card_reader,default,1.0,2025-09-16 22:25:00,2025-09,50.9,successful,Established
127651344,153,card_reader,default,1.0,2025-09-16 22:28:00,2025-09,68.3,successful,Established
127651345,136,card_reader,default,1.0,2025-09-16 22:43:00,2025-09,18.6,successful,Established
127651346,172,card_reader,default,1.0,2025-09-16 22:58:00,2025-09,32.9,failed,Established
127651347,190,payment_links,default,1.0,2025-09-16 23:00:00,2025-09,47.0,successful,Established
127651348,170,online_store,default,1.0,2025-09-16 23:01:00,2025-09,27.0,successful,Established
127651349,200,card_reader,default,1.0,2025-09-16 23:03:00,2025-09,5.8,failed,Established
127651350,346,online_store,reduced_fee_promo,0.8,2025-09-16 23:07:00,2025-09,62.4,successful,New (Promo Cohort)
127651351,180,card_reader,default,1.0,2025-09-16 23:23:00,2025-09,18.5,successful,Established
127651352,230,card_reader,default,1.0,2025-09-16 23:24:00,2025-09,7.3,successful,Established
127651353,174,online_store,default,1.0,2025-09-16 23:27:00,2025-09,41.3,successful,Established
127651354,121,card_reader,default,1.0,2025-09-16 23:29:00,2025-09,17.3,successful,Established
127651355,208,payment_links,default,1.0,2025-09-16 23:33:00,2025-09,29.6,successful,Established
127651356,350,card_reader,reduced_fee_promo,0.8,2025-09-16 23:37:00,2025-09,19.7,successful,New (Promo Cohort)
127651357,145,payment_links,default,1.0,2025-09-16 23:55:00,2025-09,34.1,successful,Established
127651358,326,card_reader,reduced_fee_promo,0.8,2025-09-16 23:55:00,2025-09,9.2,successful,New (Promo Cohort)
127651359,213,payment_links,default,1.0,2025-09-16 23:56:00,2025-09,33.8,successful,Established
127651360,350,card_reader,reduced_fee_promo,0.8,2025-09-16 23:56:00,2025-09,24.6,failed,New (Promo Cohort)
127651361,255,payment_links,reduced_fee_promo,0.8,2025-09-16 23:59:00,2025-09,69.7,successful,New (Promo Cohort)
127651362,302,payment_links,reduced_fee_promo,0.8,2025-09-17 00:11:00,2025-09,27.2,successful,New (Promo Cohort)
127651363,105,card_reader,default,1.0,2025-09-17 00:22:00,2025-09,31.9,successful,Established
127651364,125,online_store,default,1.0,2025-09-17 00:30:00,2025-09,7.1,successful,Established
127651365,365,card_reader,reduced_fee_promo,0.8,2025-09-17 00:39:00,2025-09,21.0,successful,New (Promo Cohort)
127651366,193,payment_links,default,1.0,2025-09-17 00:49:00,2025-09,14.3,successful,Established
127651367,335,card_reader,reduced_fee_promo,0.8,2025-09-17 01:08:00,2025-09,43.9,successful,New (Promo Cohort)
127651368,288,card_reader,reduced_fee_promo,0.8,2025-09-17 01:13:00,2025-09,53.2,successful,New (Promo Cohort)
127651369,175,card_reader,default,1.0,2025-09-17 01:14:00,2025-09,30.4,successful,Established
127651370,189,card_reader,default,1.0,2025-09-17 01:15:00,2025-09,49.9,successful,Established
127651371,135,card_reader,default,1.0,2025-09-17 01:21:00,2025-09,25.6,successful,Established
127651372,151,online_store,default,1.0,2025-09-17 01:24:00,2025-09,36.5,failed,Established
127651373,147,payment_links,default,1.0,2025-09-17 01:34:00,2025-09,18.7,successful,Established
127651374,326,card_reader,reduced_fee_promo,0.8,2025-09-17 01:40:00,2025-09,45.2,successful,New (Promo Cohort)
127651375,203,payment_links,default,1.0,2025-09-17 02:15:00,2025-09,25.8,successful,Established
127651376,103,card_reader,default,1.0,2025-09-17 02:32:00,2025-09,5.3,successful,Established
127651377,335,card_reader,reduced_fee_promo,0.8,2025-09-17 02:37:00,2025-09,43.6,successful,New (Promo Cohort)
127651378,117,card_reader,default,1.0,2025-09-17 02:45:00,2025-09,54.9,successful,Established
127651379,193,card_reader,default,1.0,2025-09-17 03:10:00,2025-09,32.5,successful,Established
127651380,109,payment_links,default,1.0,2025-09-17 03:27:00,2025-09,35.5,successful,Established
127651381,322,card_reader,reduced_fee_promo,0.8,2025-09-17 03:44:00,2025-09,16.9,successful,New (Promo Cohort)
127651382,173,card_reader,default,1.0,2025-09-17 03:51:00,2025-09,44.1,successful,Established
127651383,176,card_reader,default,1.0,2025-09-17 03:52:00,2025-09,31.9,successful,Established
127651384,304,card_reader,reduced_fee_promo,0.8,2025-09-17 04:06:00,2025-09,65.7,successful,New (Promo Cohort)
127651385,178,card_reader,default,1.0,2025-09-17 04:13:00,2025-09,16.8,failed,Established
127651386,177,card_reader,default,1.0,2025-09-17 04:20:00,2025-09,68.1,successful,Established
127651387,216,online_store,default,1.0,2025-09-17 04:31:00,2025-09,33.1,successful,Established
127651388,141,card_reader,default,1.0,2025-09-17 04:34:00,2025-09,49.3,successful,Established
127651389,224,payment_links,default,1.0,2025-09-17 04:49:00,2025-09,23.0,successful,Established
127651390,120,card_reader,default,1.0,2025-09-17 04:55:00,2025-09,30.8,successful,Established
127651391,216,card_reader,default,1.0,2025-09-17 04:58:00,2025-09,29.5,successful,Established
127651392,163,online_store,default,1.0,2025-09-17 04:59:00,2025-09,56.9,successful,Established
127651393,204,card_reader,default,1.0,2025-09-17 05:05:00,2025-09,11.0,failed,Established
127651394,199,card_reader,default,1.0,2025-09-17 05:12:00,2025-09,9.8,failed,Established
127651395,130,card_reader,default,1.0,2025-09-17 05:15:00,2025-09,40.1,successful,Established
127651396,213,card_reader,default,1.0,2025-09-17 05:20:00,2025-09,20.9,successful,Established
127651397,227,card_reader,default,1.0,2025-09-17 05:25:00,2025-09,67.0,successful,Established
127651398,226,card_reader,default,1.0,2025-09-17 05:52:00,2025-09,43.1,successful,Established
127651399,158,card_reader,default,1.0,2025-09-17 06:28:00,2025-09,7.0,successful,Established
127651400,203,payment_links,default,1.0,2025-09-17 06:29:00,2025-09,63.7,successful,Established
127651401,123,card_reader,default,1.0,2025-09-17 06:33:00,2025-09,44.2,successful,Established
127651402,292,card_reader,reduced_fee_promo,0.8,2025-09-17 06:36:00,2025-09,21.2,successful,New (Promo Cohort)
127651403,209,card_reader,default,1.0,2025-09-17 06:42:00,2025-09,5.7,failed,Established
127651404,333,card_reader,reduced_fee_promo,0.8,2025-09-17 06:42:00,2025-09,2.6,successful,New (Promo Cohort)
127651405,215,card_reader,default,1.0,2025-09-17 06:43:00,2025-09,54.7,successful,Established
127651406,150,card_reader,default,1.0,2025-09-17 07:10:00,2025-09,13.1,failed,Established
127651407,177,card_reader,default,1.0,2025-09-17 07:25:00,2025-09,30.8,successful,Established
127651408,101,card_reader,default,1.0,2025-09-17 07:31:00,2025-09,45.6,successful,Established
127651409,170,card_reader,default,1.0,2025-09-17 07:38:00,2025-09,60.8,successful,Established
127651410,308,payment_links,reduced_fee_promo,0.8,2025-09-17 08:35:00,2025-09,5.0,successful,New (Promo Cohort)
127651411,335,card_reader,reduced_fee_promo,0.8,2025-09-17 08:48:00,2025-09,39.7,successful,New (Promo Cohort)
127651412,159,online_store,default,1.0,2025-09-17 09:01:00,2025-09,61.7,successful,Established
127651413,143,card_reader,default,1.0,2025-09-17 09:13:00,2025-09,18.7,successful,Established
127651414,127,card_reader,default,1.0,2025-09-17 09:18:00,2025-09,22.6,failed,Established
127651415,267,card_reader,reduced_fee_promo,0.8,2025-09-17 09:23:00,2025-09,41.1,successful,New (Promo Cohort)
127651416,183,payment_links,default,1.0,2025-09-17 09:27:00,2025-09,58.9,successful,Established
127651417,208,online_store,default,1.0,2025-09-17 09:27:00,2025-09,57.1,successful,Established
127651418,137,card_reader,default,1.0,2025-09-17 09:33:00,2025-09,53.0,successful,Established
127651419,144,card_reader,default,1.0,2025-09-17 09:36:00,2025-09,67.3,successful,Established
127651420,356,online_store,reduced_fee_promo,0.8,2025-09-17 09:46:00,2025-09,65.1,successful,New (Promo Cohort)
127651421,158,card_reader,default,1.0,2025-09-17 09:51:00,2025-09,28.5,successful,Established
127651422,187,card_reader,default,1.0,2025-09-17 09:57:00,2025-09,59.3,successful,Established
127651423,228,payment_links,default,1.0,2025-09-17 10:49:00,2025-09,45.6,successful,Established
127651424,152,online_store,default,1.0,2025-09-17 10:51:00,2025-09,9.2,successful,Established
127651425,171,card_reader,default,1.0,2025-09-17 11:22:00,2025-09,25.6,successful,Established
127651426,122,online_store,default,1.0,2025-09-17 11:29:00,2025-09,50.0,successful,Established
127651427,362,online_store,reduced_fee_promo,0.8,2025-09-17 11:29:00,2025-09,41.0,successful,New (Promo Cohort)
127651428,141,card_reader,default,1.0,2025-09-17 11:33:00,2025-09,27.1,successful,Established
127651429,218,online_store,default,1.0,2025-09-17 11:34:00,2025-09,61.9,successful,Established
127651430,123,card_reader,default,1.0,2025-09-17 11:41:00,2025-09,31.4,failed,Established
127651431,120,card_reader,default,1.0,2025-09-17 11:48:00,2025-09,16.7,successful,Established
127651432,353,card_reader,reduced_fee_promo,0.8,2025-09-17 11:57:00,2025-09,65.1,successful,New (Promo Cohort)
127651433,192,card_reader,default,1.0,2025-09-17 12:10:00,2025-09,14.0,successful,Established
127651434,167,online_store,default,1.0,2025-09-17 12:43:00,2025-09,15.8,successful,Established
127651435,188,card_reader,default,1.0,2025-09-17 12:44:00,2025-09,46.2,successful,Established
127651436,200,online_store,default,1.0,2025-09-17 13:13:00,2025-09,28.3,successful,Established
127651437,365,payment_links,reduced_fee_promo,0.8,2025-09-17 13:44:00,2025-09,9.6,successful,New (Promo Cohort)
127651438,160,payment_links,default,1.0,2025-09-17 13:51:00,2025-09,9.9,successful,Established
127651439,159,card_reader,default,1.0,2025-09-17 13:53:00,2025-09,9.2,successful,Established
127651440,112,card_reader,default,1.0,2025-09-17 13:58:00,2025-09,22.4,successful,Established
127651441,107,online_store,default,1.0,2025-09-17 14:00:00,2025-09,19.1,successful,Established
127651442,359,card_reader,reduced_fee_promo,0.8,2025-09-17 14:01:00,2025-09,64.6,successful,New (Promo Cohort)
127651443,128,card_reader,default,1.0,2025-09-17 14:09:00,2025-09,69.6,successful,Established
127651444,254,card_reader,reduced_fee_promo,0.8,2025-09-17 14:23:00,2025-09,46.6,successful,New (Promo Cohort)
127651445,114,card_reader,default,1.0,2025-09-17 14:25:00,2025-09,50.4,successful,Established
127651446,119,payment_links,default,1.0,2025-09-17 14:29:00,2025-09,29.0,successful,Established
127651447,122,card_reader,default,1.0,2025-09-17 14:43:00,2025-09,63.0,failed,Established
127651448,118,card_reader,default,1.0,2025-09-17 14:55:00,2025-09,45.2,successful,Established
127651449,165,card_reader,default,1.0,2025-09-17 15:06:00,2025-09,11.2,successful,Established
127651450,114,card_reader,default,1.0,2025-09-17 15:07:00,2025-09,12.5,successful,Established
127651451,229,online_store,default,1.0,2025-09-17 15:27:00,2025-09,56.1,successful,Established
127651452,113,card_reader,default,1.0,2025-09-17 15:44:00,2025-09,67.0,failed,Established
127651453,140,card_reader,default,1.0,2025-09-17 15:44:00,2025-09,18.3,successful,Established
127651454,163,online_store,default,1.0,2025-09-17 16:10:00,2025-09,12.4,successful,Established
127651455,310,card_reader,reduced_fee_promo,0.8,2025-09-17 16:13:00,2025-09,58.1,successful,New (Promo Cohort)
127651456,171,card_reader,default,1.0,2025-09-17 16:27:00,2025-09,26.8,successful,Established
127651457,125,card_reader,default,1.0,2025-09-17 16:40:00,2025-09,22.3,successful,Established
127651458,127,online_store,default,1.0,2025-09-17 16:50:00,2025-09,3.3,failed,Established
127651459,175,card_reader,default,1.0,2025-09-17 16:51:00,2025-09,41.6,successful,Established
127651460,119,online_store,default,1.0,2025-09-17 16:54:00,2025-09,10.4,successful,Established
127651461,206,card_reader,default,1.0,2025-09-17 17:11:00,2025-09,13.6,successful,Established
127651462,253,card_reader,reduced_fee_promo,0.8,2025-09-17 17:30:00,2025-09,46.9,successful,New (Promo Cohort)
127651463,206,online_store,default,1.0,2025-09-17 17:31:00,2025-09,47.8,successful,Established
127651464,186,card_reader,default,1.0,2025-09-17 17:37:00,2025-09,66.4,successful,Established
127651465,111,payment_links,default,1.0,2025-09-17 17:46:00,2025-09,11.4,failed,Established
127651466,142,online_store,default,1.0,2025-09-17 18:04:00,2025-09,50.8,successful,Established
127651467,177,card_reader,default,1.0,2025-09-17 18:11:00,2025-09,5.9,successful,Established
127651468,169,card_reader,default,1.0,2025-09-17 18:12:00,2025-09,67.1,successful,Established
127651469,309,payment_links,reduced_fee_promo,0.8,2025-09-17 18:33:00,2025-09,46.1,successful,New (Promo Cohort)
127651470,105,card_reader,default,1.0,2025-09-17 18:47:00,2025-09,46.1,successful,Established
127651471,213,card_reader,default,1.0,2025-09-17 18:52:00,2025-09,62.3,successful,Established
127651472,354,card_reader,reduced_fee_promo,0.8,2025-09-17 18:52:00,2025-09,28.6,successful,New (Promo Cohort)
127651473,120,card_reader,default,1.0,2025-09-17 19:05:00,2025-09,31.0,failed,Established
127651474,216,card_reader,default,1.0,2025-09-17 19:11:00,2025-09,7.1,successful,Established
127651475,152,card_reader,default,1.0,2025-09-17 19:22:00,2025-09,54.7,successful,Established
127651476,217,online_store,default,1.0,2025-09-17 19:28:00,2025-09,59.6,successful,Established
127651477,128,card_reader,default,1.0,2025-09-17 19:52:00,2025-09,61.2,successful,Established
127651478,136,card_reader,default,1.0,2025-09-17 19:56:00,2025-09,24.0,successful,Established
127651479,322,card_reader,reduced_fee_promo,0.8,2025-09-17 20:17:00,2025-09,62.2,successful,New (Promo Cohort)
127651480,164,payment_links,default,1.0,2025-09-17 20:25:00,2025-09,22.3,successful,Established
127651481,226,card_reader,default,1.0,2025-09-17 20:39:00,2025-09,5.8,failed,Established
127651482,334,card_reader,reduced_fee_promo,0.8,2025-09-17 20:56:00,2025-09,36.3,successful,New (Promo Cohort)
127651483,315,card_reader,reduced_fee_promo,0.8,2025-09-17 20:58:00,2025-09,19.1,failed,New (Promo Cohort)
127651484,195,online_store,default,1.0,2025-09-17 20:59:00,2025-09,31.6,successful,Established
127651485,172,card_reader,default,1.0,2025-09-17 21:03:00,2025-09,2.2,successful,Established
127651486,157,card_reader,default,1.0,2025-09-17 21:08:00,2025-09,42.4,failed,Established
127651487,287,card_reader,reduced_fee_promo,0.8,2025-09-17 21:14:00,2025-09,62.5,failed,New (Promo Cohort)
127651488,201,card_reader,default,1.0,2025-09-17 21:25:00,2025-09,8.2,successful,Established
127651489,286,card_reader,reduced_fee_promo,0.8,2025-09-17 21:27:00,2025-09,23.1,successful,New (Promo Cohort)
127651490,142,card_reader,default,1.0,2025-09-17 21:29:00,2025-09,63.8,successful,Established
127651491,294,card_reader,reduced_fee_promo,0.8,2025-09-17 21:46:00,2025-09,40.7,successful,New (Promo Cohort)
127651492,363,card_reader,reduced_fee_promo,0.8,2025-09-17 21:47:00,2025-09,57.1,successful,New (Promo Cohort)
127651493,251,card_reader,reduced_fee_promo,0.8,2025-09-17 21:50:00,2025-09,44.7,failed,New (Promo Cohort)
127651494,292,card_reader,reduced_fee_promo,0.8,2025-09-17 21:58:00,2025-09,32.4,successful,New (Promo Cohort)
127651495,153,online_store,default,1.0,2025-09-17 22:15:00,2025-09,47.4,failed,Established
127651496,339,online_store,reduced_fee_promo,0.8,2025-09-17 22:37:00,2025-09,7.2,successful,New (Promo Cohort)
127651497,118,card_reader,default,1.0,2025-09-17 22:47:00,2025-09,24.5,failed,Established
127651498,124,online_store,default,1.0,2025-09-17 22:52:00,2025-09,49.6,successful,Established
127651499,102,card_reader,default,1.0,2025-09-17 23:02:00,2025-09,41.4,failed,Established
127651500,163,card_reader,default,1.0,2025-09-17 23:19:00,2025-09,67.3,failed,Established
